id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
5f42ac98-c3d7-53d2-b342-18a1ee61d132,A Wave of Stars Childcare,(604) 715-7548,,PORT MOODY,"1821 Barnet Hwy, Port Moody, BC V3H 1V9, Canada",49.2797356,-122.8673561,False,41,0,6,"['Preschool', 'Under 36 Months']",Reggio Emilia,1492,2026-08-02,email_only,5.0,9
b81e23ae-01d6-5288-8982-f8648c37c40c,Kids & Company Port Moody,(604) 492-1075,hello@kids&companyportmoody.ca,PORT MOODY,"220 Brew St Unit 200, Port Moody, BC V3H 0H6, Canada",49.27904359999999,-122.8276771,False,32,0,19,"['Preschool', 'School Age', 'Under 36 Months']",Academic,1570,2026-08-13,phone_only,3.7,53
55a16187-c3bf-5f62-8a6c-77bc08934d92,Heritage Mountain Daycare,(604) 619-5308,hello@heritagemountaindaycare.ca,PORT MOODY,"145 Ravine Dr, Port Moody, BC V3H 4W3, Canada",49.2949531,-122.8359801,True,49,0,22,['Under 36 Months'],Play-based,1380,2026-05-19,email_only,5.0,9
4fd21ce4-148b-52f5-9ecf-f94ee24ca4c2,Bay Breeze Buddies,(778) 864-2684,,PORT MOODY,"204 Moray St, Port Moody, BC V3H 2S5, Canada",49.2742899,-122.8345488,True,29,0,15,['30 Months to 5 Years'],,1367,2026-04-25,phone_only,5.0,7
9c5ffff5-645e-5095-9dc7-2e9a79fde4b9,Kinder joy Licensed Daycare,(778) 355-0480,hello@kinderjoylicenseddaycare.ca,PORT MOODY,"406 Glencoe Dr, Port Moody, BC V3H 1E9, Canada",49.27479350000001,-122.8815096,True,13,0,12,"['Preschool', 'School Age']",Academic,1522,2026-05-04,email_only,4.6,9
a61e1830-d0cf-5a84-93f4-74efe3ccd53c,Childgarden Preschool,(604) 637-9705,,PORT MOODY,"2626 Spring St B, Port Moody, BC V3H 1Z4, Canada",49.2774003,-122.8527636,False,40,0,10,"['School Age', '30 Months to 5 Years']",Montessori,1147,2026-04-20,phone_only,5.0,34
1ef09aa8-9fca-5d15-b701-80bfb5d93415,Butterfly Learning Centre,(604) 862-4474,,PORT MOODY,"1790 Ioco Rd, Port Moody, BC V3H 3C8, Canada",49.3023823,-122.8731886,True,21,0,24,"['School Age', '30 Months to 5 Years']",,1597,2026-06-26,email_only,5.0,2
559cd228-bea3-54a7-8b73-861932082683,Block 8 Academy,(778) 893-9706,,PORT MOODY,"110 Moody St, Port Moody, BC V3H 2B2, Canada",49.2764164,-122.8499084,False,21,0,8,"['Under 36 Months', 'School Age']",Academic,1149,2026-06-30,phone_only,4.3,29
f529ff8e-f320-5aac-8a9d-d72960940d50,Sunlight Daycare,(604) 461-0375,hello@sunlightdaycare.ca,PORT MOODY,"63 Ravine Dr, Port Moody, BC V3H 4N2, Canada",49.29266459999999,-122.8281131,True,28,0,9,['Preschool'],Reggio Emilia,1135,2026-04-24,phone_only,4.8,21
04c20554-11c0-50e9-94e2-a9a53bdbae6f,Our hamlet childcare,(604) 765-4022,hello@ourhamletchildcare.ca,PORT MOODY,"1215 Cecile Dr, Port Moody, BC V3H 1S4, Canada",49.2802111,-122.876587,True,36,1,0,"['School Age', '30 Months to 5 Years']",Academic,1523,,both,3.3,7
6a817bd7-592b-5385-ad8f-9672735a59fc,Parkside Childcare Centre,(778) 899-1797,hello@parksidechildcarecentre.ca,PORT MOODY,"210 Parkside Dr, Port Moody, BC V3H 4Z6, Canada",49.2962235,-122.8441048,False,23,2,0,['Under 36 Months'],,1733,,phone_only,4.0,8
c971f2a3-fbd1-5435-93a0-f1ec94a94f57,Happy Circle Childcare Centre,(778) 384-2060,hello@happycirclechildcarecentre.ca,PORT MOODY,"206 Ravine Dr, Port Moody, BC V3H 4W7, Canada",49.29596919999999,-122.8399541,False,20,0,14,['School Age'],Montessori,1494,2026-08-12,both,5.0,1
9fc6aebe-19f5-59f8-9138-89a29a8434c0,Aria Montessori Learning Center,(778) 989-7264,hello@ariamontessorilearningcenter.ca,PORT MOODY,"44 Timbercrest Dr, Port Moody, BC V3H 4T7, Canada",49.2959161,-122.8284326,False,35,0,9,['30 Months to 5 Years'],Play-based,1787,2026-06-12,email_only,5.0,9
07f5264d-b148-52f1-9945-8e41b06fb30c,Kidsville Childcare Coquitlam,(604) 655-7718,hello@kidsvillechildcarecoquitlam.ca,PORT MOODY,"1518 Smith Ave, Coquitlam, BC V3J 2Y3, Canada",49.259512,-122.8510387,True,30,0,7,"['School Age', 'Preschool', '30 Months to 5 Years']",Academic,1612,2026-05-31,phone_only,5.0,8
d81c9e89-7841-57d7-b304-74ab10e40060,Port Moody Kidz Venture Club,(236) 553-2241,hello@portmoodykidzventureclub.ca,PORT MOODY,"2809 Spring St, Port Moody, BC V3H 2C1, Canada",49.2770829,-122.8493213,True,27,1,0,"['Preschool', 'School Age', '30 Months to 5 Years']",Montessori,1541,,email_only,4.9,24
c058a3f2-ffdb-5167-a6bb-19cb2c2e7cce,Kidscool ELC Coquitlam,(604) 767-9726,hello@kidscoolelccoquitlam.ca,PORT MOODY,"1116 Como Lake Ave, Coquitlam, BC V3J 3N8, Canada",49.2632316,-122.8608388,False,20,2,0,"['Preschool', 'Under 36 Months', 'School Age']",Academic,1764,,email_only,4.8,33
ab95cf0d-1985-58ee-bc84-4a9c751481a0,Acornpomo,(778) 980-1112,,PORT MOODY,"2901 St Johns St, Port Moody, BC V3H 2C2, Canada",49.2763808,-122.8474832,False,22,1,0,"['Preschool', '30 Months to 5 Years', 'School Age']",Reggio Emilia,1645,,phone_only,,0
6be85197-89c4-5c26-857d-77652a3b7c46,Sandy Child Care Centre,(778) 320-8281,,PORT MOODY,"1 Deerwood Pl, Port Moody, BC V3H 4N2, Canada",49.29324399999999,-122.8273289,True,31,0,15,"['Under 36 Months', 'School Age']",Montessori,1605,2026-04-21,email_only,5.0,10
de4c6d8d-dbf3-5dd8-b9b4-787b95732f4d,Caterpillar Montessori Daycare,(604) 936-0718,hello@caterpillarmontessoridaycare.ca,PORT MOODY,"599 Chapman Ave, Coquitlam, BC V3J 4A2, Canada",49.270032,-122.888015,True,38,0,7,['School Age'],Play-based,1242,2026-07-09,email_only,5.0,8
a997fa5b-0a69-5326-b49d-420e1533c88a,Children's Choice In Home Multi Age Licensed Daycare,(778) 237-5312,hello@children'schoiceinhomemultiagelicenseddaycare.ca,PORT MOODY,"578 Thompson Ave, Coquitlam, BC V3J 3Z8, Canada",49.2679672,-122.8894052,False,42,0,18,"['School Age', 'Under 36 Months']",Montessori,1490,2026-06-20,email_only,5.0,14
