id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
30b839e5-bd6a-5691-9a5d-c9c46c5799f7,Rainbow Bunnies Daycare,(778) 233-9902,,NEW WESTMINSTER,"536 Amess St, New Westminster, BC V3L 4A9, Canada",49.2339713,-122.8967723,False,27,0,20,['30 Months to 5 Years'],Play-based,1655,2026-04-04,both,5.0,8
f3dd5df8-d5ab-5fdd-a46a-b6d57350d047,CEFA Early Learning New Westminster - Downtown,(604) 777-0053,hello@cefaearlylearningnewwestminster-downtown.ca,NEW WESTMINSTER,"725 Carnarvon St, New Westminster, BC V3M 6S2, Canada",49.2028472,-122.9115139,True,17,0,11,['Under 36 Months'],Academic,1174,2026-07-19,email_only,4.0,27
98ce183e-ce02-5e2c-a0c7-a1395f9a8b1e,Precious Early Years - Centre 733,(604) 515-2808,hello@preciousearlyyears-centre733.ca,NEW WESTMINSTER,"733 13th St, New Westminster, BC V3M 4M6, Canada",49.2095014,-122.9350531,True,15,0,23,"['Under 36 Months', 'Preschool']",,1215,2026-05-13,both,5.0,4
99f8d8f9-47e0-578b-8de1-0b1ce509745d,Growing Hands Childcare Centre,(778) 899-1797,,NEW WESTMINSTER,"1188 8th Ave, New Westminster, BC V3M 2R6, Canada",49.2104255,-122.933691,False,31,0,12,['School Age'],Montessori,1536,2026-05-25,phone_only,4.1,38
6b0e5be4-cd50-56fa-93d2-2905ad4fb8de,We Care Childcare-Children's Learning Centre,(604) 553-4064,hello@wecarechildcare-children'slearningcentre.ca,NEW WESTMINSTER,"602 12th St, New Westminster, BC V3M 4J2, Canada",49.2076272,-122.9308079,True,17,0,7,"['30 Months to 5 Years', 'Under 36 Months', 'School Age']",Academic,1326,2026-05-23,email_only,5.0,23
b3c0c1c3-3c75-58c4-8514-2edc91fbb342,Precious Early Years - Centre 826,(604) 544-8258,hello@preciousearlyyears-centre826.ca,NEW WESTMINSTER,"826 20th St, New Westminster, BC V3M 4W8, Canada",49.2035545,-122.9498803,False,24,0,13,"['School Age', '30 Months to 5 Years']",Reggio Emilia,1433,2026-04-03,email_only,5.0,2
b1ca65ef-cabc-5ab6-9b05-497ea0f9af85,CEFA Early Learning New Westminster - Uptown,(778) 326-2332,,NEW WESTMINSTER,"610 6th St #243, New Westminster, BC V3L 3C2, Canada",49.2125498,-122.9226755,True,15,0,10,"['Under 36 Months', 'School Age', 'Preschool']",Play-based,1361,2026-06-10,both,3.1,14
0cafbcb6-32e3-5a79-9876-e38311bf731d,Pink Bunny Daycare,(604) 600-7486,hello@pinkbunnydaycare.ca,NEW WESTMINSTER,"207 Pembina St, New Westminster, BC V3M 5J1, Canada",49.1883105,-122.9346413,True,35,1,0,"['30 Months to 5 Years', 'School Age', 'Preschool']",Montessori,1289,,email_only,4.7,12
029e84c7-809a-5f55-983c-2f316e734280,Hume Park Daycare,(604) 354-0662,,NEW WESTMINSTER,"607 E Columbia St, New Westminster, BC V3L 3X7, Canada",49.2352205,-122.8931566,False,23,2,0,"['Preschool', 'School Age', 'Under 36 Months']",,1353,,email_only,5.0,4
c226857b-e6a2-5f2e-897a-f425e767b1f8,ABC Academy Children’s Learning center,(604) 805-2402,hello@abcacademychildren’slearningcenter.ca,NEW WESTMINSTER,"611 8th St, New Westminster, BC V3M 3S3, Canada",49.2117447,-122.9243453,False,50,0,24,"['30 Months to 5 Years', 'Under 36 Months', 'School Age']",,1532,2026-08-07,email_only,4.6,22
5a865a9f-a385-549b-a4d7-c5b9079e4651,Golden Sunshine Daycare Centre,(778) 223-6676,hello@goldensunshinedaycarecentre.ca,NEW WESTMINSTER,"1320 7th Ave, New Westminster, BC V3M 2K5, Canada",49.2072331,-122.9348961,True,41,0,6,['Under 36 Months'],Reggio Emilia,1605,2026-04-09,both,5.0,1
