id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
0b588984-fd98-52d1-b520-d34f80bcd828,Glowing Hearts Daycare,(604) 936-9890,hello@glowingheartsdaycare.ca,COQUITLAM,"705 Delestre Ave, Coquitlam, BC V3K 2G1, Canada",49.2419412,-122.8806797,False,39,0,22,"['Under 36 Months', 'Preschool', 'School Age']",Reggio Emilia,1130,2026-04-09,email_only,4.6,43
a997fa5b-0a69-5326-b49d-420e1533c88a,Children's Choice In Home Multi Age Licensed Daycare,(778) 237-5312,hello@children'schoiceinhomemultiagelicenseddaycare.ca,COQUITLAM,"578 Thompson Ave, Coquitlam, BC V3J 3Z8, Canada",49.2679672,-122.8894052,True,21,0,22,"['30 Months to 5 Years', 'School Age']",Reggio Emilia,1500,2026-08-25,email_only,5.0,14
9c800cfc-d3b7-5a99-b6f6-6f1319652cf4,Little Sparrows Daycare,(604) 603-1146,hello@littlesparrowsdaycare.ca,COQUITLAM,"1014 Quadling Ave, Coquitlam, BC V3K 2A6, Canada",49.2406563,-122.8663853,True,23,0,19,"['Under 36 Months', '30 Months to 5 Years', 'School Age']",Play-based,1297,2026-08-01,both,5.0,4
542dfc64-26ec-5dc4-aa60-669697257b46,Bunny's Daycare (Coquitlam),(604) 377-1505,hello@bunny'sdaycare(coquitlam).ca,COQUITLAM,"1060 Rochester Ave, Coquitlam, BC V3K 2W9, Canada",49.2451404,-122.8629728,True,37,3,0,['Preschool'],Academic,1620,,phone_only,5.0,4
8052ce0f-7241-525b-a3a5-ba36bfe7e9a7,Nik Kids Academy,(778) 885-3264,hello@nikkidsacademy.ca,COQUITLAM,"622 Schoolhouse St, Coquitlam, BC V3J 5P7, Canada",49.2554678,-122.8525463,False,49,0,23,"['Preschool', '30 Months to 5 Years', 'Under 36 Months']",,1368,2026-06-04,email_only,4.9,57
daa5246c-4d1a-529c-80a7-d2545b9552fa,Bright Beginnings Infant/Child Care,(604) 613-1022,,COQUITLAM,"1393 Austin Ave, Coquitlam, BC V3K 3P6, Canada",49.2493321,-122.8549141,True,35,0,11,"['30 Months to 5 Years', 'School Age', 'Under 36 Months']",,1490,2026-04-17,phone_only,4.5,23
0d782014-f951-58da-98a5-0700b80454c5,Happy Kids Castle Daycare,(672) 963-2024,hello@happykidscastledaycare.ca,COQUITLAM,"605 Dansey Ave, Coquitlam, BC V3K 3E9, Canada",49.2474378,-122.8862354,False,25,0,21,['Preschool'],Montessori,1659,2026-07-20,both,5.0,9
ce1deac8-4217-5766-8ee1-cf5650ac6ccd,Lavender Forest Child Care center,(778) 875-1551,hello@lavenderforestchildcarecenter.ca,COQUITLAM,"979 Crystal Ct, Coquitlam, BC V3C 5X5, Canada",49.26957789999999,-122.8009235,False,24,0,20,"['Under 36 Months', '30 Months to 5 Years', 'Preschool']",Montessori,1570,2026-07-18,both,5.0,9
6a862df4-2803-5c1f-809a-e0e8f49cea30,Futurekids Daycare Centre,(604) 937-5212,hello@futurekidsdaycarecentre.ca,COQUITLAM,"600 Fairview St, Coquitlam, BC V3J 4A7, Canada",49.2534891,-122.8839253,False,26,0,18,"['Under 36 Months', 'Preschool', 'School Age']",,1773,2026-05-23,phone_only,3.9,17
11e074f9-472c-5d52-afe2-92453aa8a2d8,"1,2,3 ABC Infant Toddler",(604) 931-7206,hello@123abcinfanttoddler.ca,COQUITLAM,"737 Poirier St, Coquitlam, BC V3J 6B8, Canada",49.2621702,-122.8461461,True,29,0,16,"['30 Months to 5 Years', 'Under 36 Months', 'Preschool']",Play-based,1598,2026-07-04,email_only,4.9,15
af962cb1-51c1-5628-beba-a69f5ada7648,Como Lake Kids Village Daycare,(778) 998-4747,,COQUITLAM,"825 St Laurence St, Coquitlam, BC V3J 6G7, Canada",49.26471,-122.841576,False,48,0,10,"['30 Months to 5 Years', 'School Age']",,1402,2026-08-21,both,4.8,39
12c69a1b-c8fd-58ff-bd9b-720290017147,Lil' Grownups Daycare,(778) 960-8652,,COQUITLAM,"947 Blue Mountain St, Coquitlam, BC V3J 4S9, Canada",49.26748389999999,-122.8682052,False,24,0,15,['Under 36 Months'],Academic,1313,2026-06-24,phone_only,5.0,1
82686385-6bc5-52df-974e-064cfede7f3f,All my kids Ltd childcare,(778) 835-6104,,COQUITLAM,"1710 Harbour Dr, Coquitlam, BC V3J 5W2, Canada",49.2661702,-122.8459884,True,45,0,12,['Preschool'],Montessori,1208,2026-07-01,email_only,5.0,14
a8f950f2-3c6b-5e42-ae39-558c933ac252,Glen Childcare Centre,(604) 618-8303,,COQUITLAM,"2977 Glen Dr, Coquitlam, BC V3B 2P7, Canada",49.28289609999999,-122.7952726,False,26,0,14,['School Age'],,1683,2026-05-30,both,4.8,68
de4c6d8d-dbf3-5dd8-b9b4-787b95732f4d,Caterpillar Montessori Daycare,(604) 936-0718,hello@caterpillarmontessoridaycare.ca,COQUITLAM,"599 Chapman Ave, Coquitlam, BC V3J 4A2, Canada",49.270032,-122.888015,False,30,0,14,"['Under 36 Months', 'Preschool', 'School Age']",,1531,2026-08-22,both,5.0,8
99808f3b-cf52-58d1-9e05-9262be6d2863,Green Apple Daycare,(604) 218-3417,hello@greenappledaycare.ca,COQUITLAM,"1504 Sprice Ave, Coquitlam, BC V3J 2P6, Canada",49.2569554,-122.8510584,False,24,0,16,"['Under 36 Months', 'Preschool']",Play-based,1399,2026-08-25,both,4.0,34
41963208-baad-5f03-a78b-23dae1f597b0,Safe Garden multi-age licensed home daycare,(778) 858-9465,hello@safegardenmulti-agelicensedhomedaycare.ca,COQUITLAM,"606 Denton St, Coquitlam, BC V3J 3V8, Canada",49.2541187,-122.887583,False,17,2,0,"['Under 36 Months', '30 Months to 5 Years']",Reggio Emilia,1469,,both,5.0,3
fbb93c8a-f92b-5e3f-b76c-dce02d1b7563,All Bright Early Learning Center,(778) 859-8010,,COQUITLAM,"706 Linton St, Coquitlam, BC V3J 6K5, Canada",49.2599718,-122.8412322,True,32,0,23,"['School Age', 'Under 36 Months', '30 Months to 5 Years']",Academic,1244,2026-04-28,email_only,5.0,4
424492a0-6362-527d-94f2-0a0180f0f021,Parkland Players Child Care Center,(604) 936-7005,hello@parklandplayerschildcarecenter.ca,COQUITLAM,"1563 Regan Ave, Coquitlam, BC V3J 3B7, Canada",49.2628633,-122.8497954,False,37,0,16,"['30 Months to 5 Years', 'School Age', 'Preschool']",Reggio Emilia,1486,2026-04-12,both,4.7,42
ffd5c389-9027-593e-abd2-a463f4c9843e,Hellokids Childcare Centre,(778) 355-6060,hello@hellokidschildcarecentre.ca,COQUITLAM,"1020 Ridgeway Ave, Coquitlam, BC V3J 1S5, Canada",49.2494654,-122.8661569,True,12,0,10,['Under 36 Months'],Montessori,1609,2026-06-21,phone_only,3.6,98
