id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
f66c47f0-c607-54a0-beca-cc46928f974b,Kids Academy,(604) 492-5437,,PORT MOODY,"2610 St Johns St, Port Moody, BC V3H 2B6, Canada",49.2769373,-122.8539821,True,19,0,7,['Preschool'],Reggio Emilia,1718,2026-06-10,phone_only,4.5,24
4b7d39e1-da50-592c-95c3-82e306b279c6,New Port Child Care Center,(604) 492-3337,,PORT MOODY,"235 Newport Dr, Port Moody, BC V3H 5C9, Canada",49.2827774,-122.8263821,True,12,0,8,"['Under 36 Months', 'Preschool']",Play-based,1299,2026-08-02,email_only,4.4,42
c3c2f06b-debb-52ac-bcab-02cfdeab46f2,Little Star Daycare [Childcare],(604) 469-3657,hello@littlestardaycare[childcare].ca,PORT MOODY,"409 Ioco Rd, Port Moody, BC V3H 2W2, Canada",49.287883,-122.8362244,False,35,0,20,"['Preschool', 'School Age']",Play-based,1508,2026-03-29,phone_only,4.9,12
c83bc7f7-9634-5d95-8af1-47b621770e8c,Happy Kids World ChildCare,(604) 900-2412,hello@happykidsworldchildcare.ca,PORT MOODY,"2611 St Johns St A, Port Moody, BC V3H 2B5, Canada",49.2765317,-122.8539287,True,25,3,0,"['Under 36 Months', '30 Months to 5 Years', 'School Age']",Academic,1354,,both,4.7,13
d80f1a95-8905-5896-9a9c-3921132576fb,Kiddos Clubhouse Daycare,(604) 492-1179,,PORT MOODY,"2225 Clarke St, Port Moody, BC V3H 1Y6, Canada",49.2775573,-122.8626132,True,16,0,24,"['30 Months to 5 Years', 'Preschool', 'School Age']",Play-based,1498,2026-08-08,email_only,4.8,39
d290ffa6-5bfd-5f89-808c-73d08e04c7d5,Rocky Point Montessori Daycare,(604) 619-5308,hello@rockypointmontessoridaycare.ca,PORT MOODY,"2709 Clarke St, Port Moody, BC V3H 1Z1, Canada",49.2776309,-122.8515686,True,39,0,23,"['Preschool', 'Under 36 Months', '30 Months to 5 Years']",Montessori,1184,2026-07-10,both,5.0,14
8593f495-468e-569c-b27b-cc67af62c72d,Busy Crocodile Children's Centre,(604) 349-9041,hello@busycrocodilechildren'scentre.ca,PORT MOODY,"2511 St Johns St, Port Moody, BC V3H 2B3, Canada",49.276444,-122.8554781,True,13,0,13,['School Age'],Reggio Emilia,1446,2026-03-28,both,4.6,11
788d8581-9bb4-58dc-adb8-c297909c2422,BrightPath St Johns Child Care Centre,(604) 492-1415,,PORT MOODY,"2750 St Johns St, Port Moody, BC V3H 2P6, Canada",49.276874,-122.85058,False,49,0,22,"['30 Months to 5 Years', 'School Age']",Academic,1667,2026-04-16,phone_only,4.8,32
6154adbb-d39e-5eb9-a970-7cd113926c94,Butterfly Early Learning Center,(778) 928-3839,hello@butterflyearlylearningcenter.ca,PORT MOODY,"511 San Remo Dr, Port Moody, BC V3H 3S6, Canada",49.28848139999999,-122.8412576,False,46,0,6,"['30 Months to 5 Years', 'School Age']",Reggio Emilia,1350,2026-07-09,both,5.0,19
0be058dd-32a6-5f91-bab5-785ca167e8b6,Annar Childcare,(778) 822-7120,hello@annarchildcare.ca,PORT MOODY,"3013 Spring St, Port Moody, BC V3H 4B6, Canada",49.2770571,-122.8441619,False,35,0,21,"['School Age', '30 Months to 5 Years']",Academic,1498,2026-04-05,both,5.0,5
5f42ac98-c3d7-53d2-b342-18a1ee61d132,A Wave of Stars Childcare,(604) 715-7548,,PORT MOODY,"1821 Barnet Hwy, Port Moody, BC V3H 1V9, Canada",49.2797356,-122.8673561,False,41,0,6,"['Preschool', 'Under 36 Months']",Reggio Emilia,1492,2026-08-02,email_only,5.0,9
b81e23ae-01d6-5288-8982-f8648c37c40c,Kids & Company Port Moody,(604) 492-1075,hello@kids&companyportmoody.ca,PORT MOODY,"220 Brew St Unit 200, Port Moody, BC V3H 0H6, Canada",49.27904359999999,-122.8276771,False,32,0,19,"['Preschool', 'School Age', 'Under 36 Months']",Academic,1570,2026-08-13,phone_only,3.7,53
55a16187-c3bf-5f62-8a6c-77bc08934d92,Heritage Mountain Daycare,(604) 619-5308,hello@heritagemountaindaycare.ca,PORT MOODY,"145 Ravine Dr, Port Moody, BC V3H 4W3, Canada",49.2949531,-122.8359801,True,49,0,22,['Under 36 Months'],Play-based,1380,2026-05-19,email_only,5.0,9
4fd21ce4-148b-52f5-9ecf-f94ee24ca4c2,Bay Breeze Buddies,(778) 864-2684,,PORT MOODY,"204 Moray St, Port Moody, BC V3H 2S5, Canada",49.2742899,-122.8345488,True,29,0,15,['30 Months to 5 Years'],,1367,2026-04-25,phone_only,5.0,7
9c5ffff5-645e-5095-9dc7-2e9a79fde4b9,Kinder joy Licensed Daycare,(778) 355-0480,hello@kinderjoylicenseddaycare.ca,PORT MOODY,"406 Glencoe Dr, Port Moody, BC V3H 1E9, Canada",49.27479350000001,-122.8815096,True,13,0,12,"['Preschool', 'School Age']",Academic,1522,2026-05-04,email_only,4.6,9
a61e1830-d0cf-5a84-93f4-74efe3ccd53c,Childgarden Preschool,(604) 637-9705,,PORT MOODY,"2626 Spring St B, Port Moody, BC V3H 1Z4, Canada",49.2774003,-122.8527636,False,40,0,10,"['School Age', '30 Months to 5 Years']",Montessori,1147,2026-04-20,phone_only,5.0,34
1ef09aa8-9fca-5d15-b701-80bfb5d93415,Butterfly Learning Centre,(604) 862-4474,,PORT MOODY,"1790 Ioco Rd, Port Moody, BC V3H 3C8, Canada",49.3023823,-122.8731886,True,21,0,24,"['School Age', '30 Months to 5 Years']",,1597,2026-06-26,email_only,5.0,2
559cd228-bea3-54a7-8b73-861932082683,Block 8 Academy,(778) 893-9706,,PORT MOODY,"110 Moody St, Port Moody, BC V3H 2B2, Canada",49.2764164,-122.8499084,False,21,0,8,"['Under 36 Months', 'School Age']",Academic,1149,2026-06-30,phone_only,4.3,29
f529ff8e-f320-5aac-8a9d-d72960940d50,Sunlight Daycare,(604) 461-0375,hello@sunlightdaycare.ca,PORT MOODY,"63 Ravine Dr, Port Moody, BC V3H 4N2, Canada",49.29266459999999,-122.8281131,True,28,0,9,['Preschool'],Reggio Emilia,1135,2026-04-24,phone_only,4.8,21
04c20554-11c0-50e9-94e2-a9a53bdbae6f,Our hamlet childcare,(604) 765-4022,hello@ourhamletchildcare.ca,PORT MOODY,"1215 Cecile Dr, Port Moody, BC V3H 1S4, Canada",49.2802111,-122.876587,True,36,1,0,"['School Age', '30 Months to 5 Years']",Academic,1523,,both,3.3,7
6a817bd7-592b-5385-ad8f-9672735a59fc,Parkside Childcare Centre,(778) 899-1797,hello@parksidechildcarecentre.ca,PORT MOODY,"210 Parkside Dr, Port Moody, BC V3H 4Z6, Canada",49.2962235,-122.8441048,False,23,2,0,['Under 36 Months'],,1733,,phone_only,4.0,8
c971f2a3-fbd1-5435-93a0-f1ec94a94f57,Happy Circle Childcare Centre,(778) 384-2060,hello@happycirclechildcarecentre.ca,PORT MOODY,"206 Ravine Dr, Port Moody, BC V3H 4W7, Canada",49.29596919999999,-122.8399541,False,20,0,14,['School Age'],Montessori,1494,2026-08-12,both,5.0,1
9fc6aebe-19f5-59f8-9138-89a29a8434c0,Aria Montessori Learning Center,(778) 989-7264,hello@ariamontessorilearningcenter.ca,PORT MOODY,"44 Timbercrest Dr, Port Moody, BC V3H 4T7, Canada",49.2959161,-122.8284326,False,35,0,9,['30 Months to 5 Years'],Play-based,1787,2026-06-12,email_only,5.0,9
