id,name,phone,email,city,address,lat,lng,is_verified,total_capacity,available_spots,waitlist_length_months,care_type_offered,educational_approach,price_month,next_opening,contact_method,google_map_review,user_ratings_total
7f8321ae-412c-5fce-baef-befc1906b0dd,Willowbrook Montessori Daycare,(604) 533-5469,hello@willowbrookmontessoridaycare.ca,LANGLEY,"20317 67 Ave, Langley, BC V2Y 1P6, Canada",49.124723,-122.659469,True,24,0,24,"['30 Months to 5 Years', 'School Age']",Montessori,1739,2026-06-09,email_only,4.3,33
7c0054d7-edb0-596d-b976-22a8a1f6428e,New Horizon Montessori School,(604) 513-3375,hello@newhorizonmontessorischool.ca,LANGLEY,"20338 91A Ave, Langley Twp, BC V1M 2G2, Canada",49.168178,-122.659027,True,27,2,0,"['30 Months to 5 Years', 'School Age', 'Preschool']",Play-based,1392,,phone_only,4.9,53
b0e493ba-0c25-5278-ac45-91053a738151,Little Bubble's Daycare,(778) 898-5100,hello@littlebubble'sdaycare.ca,LANGLEY,"2689 Wildwood Dr, Langley, BC V2Y 1G2, Canada",49.1228245,-122.6690321,True,50,0,14,"['Preschool', '30 Months to 5 Years', 'School Age']",Reggio Emilia,1404,2026-05-17,phone_only,4.3,26
056254e0-305c-5c07-91c0-397e71b7a86f,Forest Cubs Childcare,(778) 319-6366,,LANGLEY,"20467 90 Crescent, Langley Twp, BC V1M 1A7, Canada",49.165239,-122.6544747,True,50,0,11,"['Under 36 Months', 'School Age', '30 Months to 5 Years']",Reggio Emilia,1726,2026-06-03,phone_only,5.0,6
ae0286d3-2d73-572f-be01-0b38e14d13f1,Learn n' Play Childcare Centre,(604) 389-2049,,LANGLEY,"9497 201 St #2, Langley Twp, BC V1M 4A5, Canada",49.1750541,-122.6652109,False,37,0,14,"['Under 36 Months', 'School Age']",Reggio Emilia,1620,2026-08-23,email_only,,0
5d98449d-89da-57d8-bf5f-1e3d65ed53b2,Willowbrook Montessori Daycare - Latimer Campus,(778) 705-2255,,LANGLEY,"8157 198a St, Langley Twp, BC V2Y 1Y6, Canada",49.1512003,-122.673232,True,37,0,17,['Under 36 Months'],Academic,1290,2026-04-18,email_only,4.5,32
cf20adeb-8399-5907-a2ae-f9276f316fa4,Little Ladybug Daycare - Langley,(604) 968-9077,hello@littleladybugdaycare-langley.ca,LANGLEY,"20867 44 Ave., Langley, BC V3A 5A9, Canada",49.08235819999999,-122.6451224,False,31,0,21,['School Age'],,1112,2026-08-24,email_only,5.0,21
bbe978bd-3b88-59eb-97e7-50ebbd02982b,Kids Canvas Childcare,(604) 767-5558,hello@kidscanvaschildcare.ca,LANGLEY,"7221 198b St, Langley, BC V2Y 1R9, Canada",49.1340525,-122.6727116,False,37,0,7,"['Preschool', 'Under 36 Months', '30 Months to 5 Years']",Montessori,1680,2026-04-03,phone_only,4.8,46
51d37762-baac-5544-8a1f-3e4574fa44e2,Young of Green Gables Early Learning,(778) 366-8252,hello@youngofgreengablesearlylearning.ca,LANGLEY,"4662 208b St, Langley, BC V3A 7E6, Canada",49.0865927,-122.6450057,True,38,0,11,"['30 Months to 5 Years', 'Preschool']",Montessori,1524,2026-05-24,email_only,5.0,18
8fe834a8-94a7-51d6-8bb4-c5e04caec28d,Wonder Years Daycare Murrayville,(604) 379-3676,hello@wonderyearsdaycaremurrayville.ca,LANGLEY,"4748 222 St, Langley, BC V2Z 1B1, Canada",49.0884535,-122.6068699,False,35,0,7,['Preschool'],Reggio Emilia,1757,2026-08-03,email_only,4.8,28
3d66f092-4c48-536c-827a-cf0965146318,Bamboo House Montessori Childcare,(778) 558-9097,hello@bamboohousemontessorichildcare.ca,LANGLEY,"20464 90 Crescent, Langley Twp, BC V1M 1A7, Canada",49.1652606,-122.6552138,False,29,0,12,['Under 36 Months'],Reggio Emilia,1667,2026-04-27,phone_only,5.0,14
25f972fa-093e-5ca3-ae6b-f82458d617b5,Big Smiles Early Learning Centre,(236) 777-4247,hello@bigsmilesearlylearningcentre.ca,LANGLEY,"19654 47 Ave, Langley, BC V3A 5G8, Canada",49.08751969999999,-122.6784189,True,23,0,15,"['School Age', '30 Months to 5 Years']",Reggio Emilia,1528,2026-07-22,email_only,5.0,17
